name,poi_id,osm_way_id,osm_relation_id,building,amenity,leisure,way,geometry,centroid,area,area_ft2
,1090,1145554017,,yes,,,,"POLYGON ((55.2606659 25.1856414, 55.2608107 25.1855686, 55.2607709 25.1855038, 55.2606261 25.1855766, 55.2606659 25.1856414))",POINT (55.2607184 25.1855726),,1
,1091,1145554027,,yes,,,,"POLYGON ((55.263367 25.1849722, 55.2634487 25.1850895, 55.2638018 25.1848883, 55.2637202 25.1847709, 55.263367 25.1849722))",POINT (55.263584430384554 25.184930217235674),,1
,1092,1145554031,,yes,,,,"POLYGON ((55.2635184 25.1850704, 55.2635687 25.1851405, 55.2636431 25.1850968, 55.2635928 25.1850267, 55.2635184 25.1850704))",POINT (55.26358075000001 25.185083600000002),,1
,1093,1145554033,,yes,,,,"POLYGON ((55.2652875 25.1834735, 55.2659125 25.1841434, 55.2660627 25.1840286, 55.2654377 25.1833587, 55.2652875 25.1834735))",POINT (55.2656751 25.183751049999998),,1
,1094,1145555118,,yes,,,,"POLYGON ((55.2593001 25.1848178, 55.2595211 25.1846947, 55.2592958 25.1843635, 55.2590748 25.1844866, 55.2593001 25.1848178))",POINT (55.25929795 25.184590650000004),,1
,1095,1145556224,,yes,,,,"POLYGON ((55.2630222 25.1875195, 55.2630446 25.1875434, 55.2630765 25.187519, 55.2630541 25.187495, 55.2630222 25.1875195))",POINT (55.26304935327727 25.187519216636485),,1
,1096,1145556226,,yes,,,,"POLYGON ((55.2629394 25.1875841, 55.2629578 25.1876071, 55.2629902 25.1875859, 55.2629718 25.1875629, 55.2629394 25.1875841))",POINT (55.2629648 25.187585),,1
,1097,1145556228,,yes,,,,"POLYGON ((55.2631771 25.1873223, 55.263279 25.1874357, 55.263419 25.1873327, 55.2633171 25.1872193, 55.2631771 25.1873223))",POINT (55.263298049999996 25.187327500000002),,1
,1098,1147826041,,,fountain,,,"POLYGON ((55.2727908 25.1978535, 55.2728287 25.197854, 55.2728661 25.1978598, 55.2729021 25.1978707, 55.2729357 25.1978866, 55.2729662 25.1979071, 55.2730003 25.1979362, 55.2730301 25.197969, 55.2730551 25.1980049, 55.2730751 25.1980433, 55.2730897 25.1980836, 55.2730999 25.1981216, 55.2731029 25.1981607, 55.2730987 25.1981996, 55.2730873 25.1982374, 55.2730697 25.1982723, 55.2730282 25.198238, 55.2730046 25.1982119, 55.2729851 25.1981831, 55.2729701 25.1981522, 55.2729598 25.1981198, 55.2729544 25.1980864, 55.2729493 25.1980593, 55.2729382 25.1980337, 55.2729214 25.1980109, 55.2728997 25.1979917, 55.272874 25.197977, 55.2728375 25.1979616, 55.2728035 25.1979421, 55.2727726 25.1979186, 55.2727455 25.1978917, 55.2727225 25.1978618, 55.2727908 25.1978535))",POINT (55.2729618267357 25.198027542698632),,1
Zanzebeel 1,1099,1149773172,,apartments,,,,"POLYGON ((55.2745138 25.1893259, 55.2748651 25.1894928, 55.2751054 25.1890646, 55.2747682 25.188912, 55.2745138 25.1893259))",POINT (55.27481248162833 25.18920081981155),,1
,1100,1153261936,,,,pitch,,"POLYGON ((55.2790524 25.1890055, 55.2792868 25.1888586, 55.279559 25.1892141, 55.2793246 25.1893611, 55.2790524 25.1890055))",POINT (55.27930570129381 25.189109833866077),,1
SPACE CLUB DUBAI,1101,1182302195,,yes,nightclub,,,"POLYGON ((55.2695716 25.2004262, 55.269812 25.200299, 55.2695105 25.1998777, 55.2692819 25.2000631, 55.2694354 25.2002718, 55.2695716 25.2004262))",POINT (55.269542027482956 25.200163605208864),,1
future green area,1102,1201886577,,,,park,,"POLYGON ((55.2714238 25.1780652, 55.2719817 25.1776264, 55.271604 25.1772069, 55.2719044 25.1769505, 55.2723767 25.1770905, 55.2727448 25.1773036, 55.2731721 25.1776461, 55.2734603 25.1780351, 55.2737603 25.1783768, 55.2742456 25.1789484, 55.2738384 25.1792589, 55.2733429 25.1787112, 55.2730265 25.1789693, 55.2727014 25.1786116, 55.2727564 25.1785696, 55.2724337 25.1782233, 55.2720966 25.1779175, 55.2716577 25.1782168, 55.2714238 25.1780652))",POINT (55.2728178788274 25.17805377121734),,1
,1103,1201888119,,,,garden,,"POLYGON ((55.2702802 25.1691841, 55.2703017 25.1695492, 55.2703832 25.1699065, 55.2706149 25.1704387, 55.2708252 25.1708108, 55.2711342 25.1712613, 55.2714003 25.1716129, 55.2718123 25.1719936, 55.2721513 25.1722888, 55.272662 25.1727276, 55.2730654 25.1730461, 55.2735804 25.1734501, 55.2739924 25.1737763, 55.274237 25.1739589, 55.2742713 25.1738967, 55.2739237 25.1735588, 55.2736276 25.1732442, 55.2733572 25.1729374, 55.2730697 25.1725723, 55.2728766 25.1723082, 55.2724646 25.1717295, 55.2722672 25.1714537, 55.2720612 25.1711158, 55.2717393 25.1707429, 55.2713788 25.1703468, 55.2713545 25.1702452, 55.2711804 25.1699866, 55.2710315 25.1698257, 55.2708119 25.1694917, 55.270799 25.1689997, 55.2707968 25.1688057, 55.2708547 25.1679726, 55.2709118 25.167422, 55.2709172 25.1672567, 55.270929 25.1671429, 55.2710042 25.1669864, 55.2711439 25.1667248, 55.2713461 25.1662325, 55.2715306 25.1658732, 55.2717753 25.1654518, 55.2720649 25.1649915, 55.2724166 25.1644256, 55.2720359 25.1639738, 55.2716354 25.1643748, 55.2714351 25.1646686, 55.2711468 25.1650477, 55.2708958 25.1654371, 55.2704944 25.1661243, 55.2702637 25.1666489, 55.2701818 25.1670114, 55.2701909 25.1674454, 55.2702728 25.1678134, 55.2703517 25.1683078, 55.2703639 25.1686758, 55.2703032 25.1689999, 55.2702802 25.1691841))",POINT (55.271358992340424 25.168652784520432),,1
,1104,1230788344,,construction,,,,"POLYGON ((55.2717543 25.1901743, 55.2712593 25.1904574, 55.2709114 25.1899905, 55.2714111 25.1896868, 55.2717543 25.1901743))",POINT (55.27133431407048 25.19007551096155),,1
,1105,1242145709,,,,swimming_pool,,"POLYGON ((55.277733 25.1931996, 55.2777875 25.193141, 55.277726 25.1930942, 55.2776715 25.1931529, 55.277733 25.1931996))",POINT (55.27772949890059 25.19314691677945),,1
Public Playground Dubai Mall,1106,1254092334,,,,park,,"POLYGON ((55.2727317 25.196777, 55.2725841 25.1970791, 55.2725597 25.1971192, 55.2725314 25.197157, 55.2724994 25.1971924, 55.272464 25.197225, 55.2724317 25.1972125, 55.2723962 25.1972587, 55.2722964 25.1969893, 55.2723392 25.1968329, 55.2723844 25.1966796, 55.2726816 25.1966764, 55.2727094 25.196693, 55.2727286 25.1967177, 55.2727364 25.1967471, 55.2727317 25.196777))",POINT (55.27249683480095 25.19691416192396),,1
,1107,1266461081,,,,garden,,"POLYGON ((55.2742113 25.1981781, 55.2742285 25.1982002, 55.27425 25.198219, 55.274275 25.1982337, 55.2743027 25.1982438, 55.274332 25.1982489, 55.2743619 25.1982489, 55.2743912 25.1982438, 55.2744819 25.1982201, 55.2745174 25.1982088, 55.2745506 25.1981928, 55.2745808 25.1981726, 55.2745968 25.1981757, 55.2745575 25.1982258, 55.2745225 25.1982608, 55.2744812 25.1982897, 55.2744349 25.1983114, 55.274385 25.1983253, 55.2743332 25.198331, 55.2742811 25.1983283, 55.2742304 25.1983172, 55.2741584 25.1982828, 55.274139 25.1982658, 55.2741264 25.1982442, 55.2741217 25.1982201, 55.2741253 25.1981959, 55.274137 25.1981739, 55.2741597 25.1981455, 55.2741875 25.1981211, 55.2742195 25.1981015, 55.2742548 25.1980871, 55.2742923 25.1980785, 55.2743077 25.198087, 55.2742887 25.1980948, 55.2742753 25.1981093, 55.2742702 25.1981277, 55.2742744 25.1981462, 55.2742113 25.1981781))",POINT (55.27430385971419 25.198237140671083),,1
,1108,1266461087,,,,garden,,"POLYGON ((55.2740233 25.1984759, 55.2737523 25.1985935, 55.2736958 25.1986156, 55.2736368 25.1986312, 55.2735761 25.19864, 55.2735146 25.1986421, 55.2734533 25.1986373, 55.2732427 25.198596, 55.2732883 25.1986184, 55.2733352 25.1986491, 55.2733771 25.1986853, 55.2734131 25.1987263, 55.2734426 25.1987714, 55.2734651 25.1988197, 55.2734801 25.1988703, 55.2734892 25.1988861, 55.2735037 25.1988983, 55.2735218 25.1989054, 55.2735416 25.1989066, 55.2735606 25.1989018, 55.2736799 25.1988618, 55.2737011 25.1988495, 55.2737175 25.1988323, 55.2737277 25.1988115, 55.2737309 25.198789, 55.2737343 25.1987563, 55.273738 25.1987378, 55.2737458 25.1987204, 55.2737572 25.1987047, 55.2737719 25.1986914, 55.2739791 25.1985731, 55.2740391 25.1985442, 55.2741024 25.1985218, 55.2741682 25.1985063, 55.2742356 25.1984979, 55.2743035 25.1984967, 55.2743036 25.1984164, 55.2742457 25.1984198, 55.2741884 25.1984276, 55.2741319 25.1984395, 55.2740768 25.1984557, 55.2740233 25.1984759))",POINT (55.273729256862566 25.198665338134294),,1
,1109,1268975677,,,,swimming_pool,,"POLYGON ((55.2740339 25.1961161, 55.2740389 25.1961422, 55.2740504 25.1961666, 55.2740678 25.196188, 55.2740901 25.1962052, 55.2741162 25.1962173, 55.2742573 25.1962191, 55.2742752 25.1961907, 55.2742957 25.1961638, 55.2743186 25.1961385, 55.2743438 25.1961151, 55.2740339 25.1961161))",POINT (55.27417794268978 25.19616112501393),,1
,1110,,1715611,yes,,,,"MULTIPOLYGON (((55.2766605 25.1952912, 55.2772768 25.1949693, 55.2771638 25.1947863, 55.2772392 25.1945899, 55.2763376 25.1942561, 55.2763097 25.1943189, 55.2762548 25.1943371, 55.2761819 25.1943081, 55.2758969 25.1949118, 55.2761522 25.1950387, 55.2766605 25.1952912)))",POINT (55.276586631172094 25.194777222670563),,1
,1111,,3438732,yes,,,,"MULTIPOLYGON (((55.277308 25.2050277, 55.2774105 25.2050213, 55.2774145 25.2050743, 55.2774784 25.2050704, 55.2774802 25.2050942, 55.2775399 25.2050905, 55.2775383 25.2050695, 55.2775738 25.2050673, 55.2775747 25.2050788, 55.2775935 25.2050776, 55.2775993 25.2051547, 55.2777372 25.2051462, 55.2777306 25.2050594, 55.2777426 25.2050587, 55.2777412 25.2050404, 55.2777747 25.2050383, 55.277777 25.205069, 55.2778392 25.2050651, 55.277837 25.205036, 55.2778853 25.205033, 55.2778843 25.2050198, 55.2779 25.2050188, 55.277896 25.2049666, 55.2779815 25.2049613, 55.2779699 25.2048085, 55.2778999 25.2048128, 55.2778952 25.204751, 55.2778385 25.2047545, 55.277833 25.204682, 55.2776595 25.2046927, 55.2776604 25.2047039, 55.2775579 25.2047103, 55.2775599 25.2047362, 55.2774557 25.2047426, 55.2774583 25.2047766, 55.2774077 25.2047798, 55.2774088 25.2047953, 55.2773629 25.2047981, 55.2773675 25.2048592, 55.2772955 25.2048636, 55.277308 25.2050277)))",POINT (55.27764244611967 25.20490614404082),,1
,1112,,13829933,yes,,,,"MULTIPOLYGON (((55.2635862 25.1784514, 55.2635844 25.178486, 55.2635955 25.1785191, 55.2636184 25.1785468, 55.2636502 25.178566, 55.2636874 25.1785743, 55.2637254 25.1785707, 55.2637599 25.1785558, 55.2637851 25.1785333, 55.2638013 25.1785048, 55.2638068 25.1784731, 55.2638011 25.1784415, 55.2637847 25.1784131, 55.2637593 25.1783907, 55.2637275 25.1783767, 55.2636924 25.1783725, 55.2636575 25.1783783, 55.2636265 25.1783938, 55.2636008 25.1784194, 55.2635862 25.1784514)))",POINT (55.263695239575696 25.17847340455922),,1
,1113,,14562278,yes,,,,"MULTIPOLYGON (((55.273896 25.1894125, 55.2739532 25.1895019, 55.2739356 25.1895111, 55.2739503 25.189534, 55.2739266 25.1895464, 55.2739535 25.1895883, 55.273795 25.1896714, 55.2737772 25.1896436, 55.2737189 25.1896742, 55.2737095 25.1896595, 55.2736433 25.1896942, 55.2736097 25.1896416, 55.2736253 25.1896334, 55.2735897 25.1895778, 55.2735616 25.1895925, 55.2735355 25.1895519, 55.2735541 25.1895421, 55.2735204 25.1894895, 55.2735096 25.1894952, 55.2734711 25.1894351, 55.2735172 25.189411, 55.2734918 25.1893714, 55.2735847 25.1893226, 55.2735768 25.1893103, 55.2736093 25.1892933, 55.2735997 25.1892782, 55.2737131 25.1892187, 55.2737327 25.1892494, 55.2737646 25.1892326, 55.2737864 25.1892666, 55.2738106 25.1892539, 55.2738442 25.1893064, 55.273813 25.1893228, 55.2738769 25.1894226, 55.273896 25.1894125)))",POINT (55.2737177488969 25.18946495840632),,1
,1114,,14562357,yes,,,,"MULTIPOLYGON (((55.2776656 25.1898043, 55.2776143 25.189739, 55.2776008 25.1897477, 55.2775833 25.1897256, 55.2775686 25.1897351, 55.2775307 25.1896869, 55.2775454 25.1896774, 55.2774708 25.1895825, 55.2774879 25.1895716, 55.2774349 25.1895042, 55.2774762 25.1894776, 55.2774818 25.1894848, 55.2775032 25.189471, 55.2774976 25.1894638, 55.27754 25.1894365, 55.2775455 25.1894435, 55.2775963 25.1894108, 55.2775788 25.1893884, 55.2776286 25.1893563, 55.2776458 25.1893782, 55.2776992 25.1893438, 55.2777164 25.1893658, 55.2777312 25.1893562, 55.2777707 25.1894064, 55.2777567 25.1894155, 55.277774 25.1894376, 55.2777881 25.1894285, 55.2778723 25.1895355, 55.2778596 25.1895437, 55.2779362 25.1896411, 55.2778915 25.1896699, 55.2778736 25.1896471, 55.27785 25.1896623, 55.2778609 25.1896762, 55.2778183 25.1897036, 55.2778253 25.1897125, 55.2777361 25.18977, 55.2777198 25.1897493, 55.2776952 25.1897651, 55.2777056 25.1897785, 55.2776656 25.1898043)))",POINT (55.27768035553112 25.18957153581456),,1
,1115,,14562359,yes,,,,"MULTIPOLYGON (((55.2773413 25.1901922, 55.2773027 25.1901685, 55.277309 25.1901602, 55.2772878 25.1901472, 55.2772816 25.1901556, 55.2771914 25.1901003, 55.2771806 25.1901147, 55.2771382 25.1900888, 55.2771587 25.1900614, 55.2771372 25.1900483, 55.2771275 25.1900612, 55.2770782 25.1900309, 55.2771424 25.1899451, 55.2771232 25.1899333, 55.2771567 25.1898886, 55.2771634 25.1898927, 55.2771768 25.1898748, 55.2771701 25.1898707, 55.277229 25.1897919, 55.277242 25.1897998, 55.277292 25.1897331, 55.277338 25.1897613, 55.27733 25.189772, 55.277346 25.1897818, 55.2773592 25.189764, 55.2774087 25.1897944, 55.2774024 25.1898027, 55.2774527 25.1898335, 55.2774589 25.1898252, 55.277504 25.1898527, 55.2774958 25.1898637, 55.2775171 25.1898767, 55.2775253 25.1898658, 55.2775666 25.1898911, 55.2774742 25.1900146, 55.2774949 25.1900273, 55.2774411 25.1900992, 55.2774204 25.1900865, 55.2773413 25.1901922)))",POINT (55.27731864053496 25.189961498602845),,1
,1116,,14562611,yes,,,,"MULTIPOLYGON (((55.2768468 25.1933175, 55.2768417 25.1933228, 55.2767027 25.1932217, 55.2765533 25.19339, 55.2765725 25.1934039, 55.2765579 25.1934204, 55.2765482 25.1934133, 55.2764694 25.1935021, 55.2764827 25.1936173, 55.2765376 25.1936585, 55.2764393 25.1937718, 55.2764818 25.193802, 55.2764217 25.1939183, 55.2764992 25.1939511, 55.276431 25.1941004, 55.276669 25.1941893, 55.2766798 25.1941655, 55.2767122 25.1941776, 55.2767013 25.1942014, 55.2767348 25.1942139, 55.2767257 25.1942339, 55.276813 25.1942665, 55.2768221 25.1942465, 55.2769642 25.1942996, 55.2769559 25.1943177, 55.2770364 25.1943478, 55.2770446 25.1943296, 55.2770658 25.1943376, 55.2770701 25.1943282, 55.2770938 25.194337, 55.2770895 25.1943464, 55.2771544 25.1943707, 55.2771661 25.1943451, 55.2772797 25.1943876, 55.2772881 25.1943692, 55.2773093 25.1943757, 55.2773675 25.1944134, 55.2774518 25.1943069, 55.2774298 25.1942885, 55.2774628 25.1942525, 55.2775208 25.194299, 55.2776128 25.1942049, 55.2776647 25.1942465, 55.2777214 25.1941885, 55.2777273 25.1941932, 55.2778083 25.1941103, 55.2777987 25.1941026, 55.2778696 25.1940301, 55.277897 25.1940521, 55.2779407 25.1940075, 55.2779132 25.1939855, 55.2779811 25.1939161, 55.2779949 25.1939271, 55.2780294 25.1938919, 55.2780139 25.1938795, 55.278088 25.1938034, 55.2780496 25.1937711, 55.2780616 25.1937594, 55.2781315 25.1938182, 55.2781839 25.1937636, 55.2781905 25.1937688, 55.2782425 25.1937145, 55.2782171 25.1936945, 55.2782538 25.1936563, 55.2782627 25.1936633, 55.2783285 25.1935947, 55.2783617 25.1936207, 55.2784348 25.1935445, 55.278453 25.1935588, 55.2784955 25.1935145, 55.2784773 25.1935002, 55.2785205 25.193455, 55.278535 25.1934664, 55.2785629 25.1934373, 55.2785484 25.1934259, 55.2786235 25.1933476, 55.2785435 25.1932848, 55.2783732 25.1934625, 55.2782877 25.1933954, 55.2783107 25.1933714, 55.2781778 25.1932671, 55.2780825 25.1933666, 55.2781345 25.1934074, 55.2779095 25.1936422, 55.2778464 25.1935918, 55.2777444 25.1936138, 55.2776318 25.193729, 55.2776752 25.1937637, 55.2775148 25.1939277, 55.2774827 25.193902, 55.2773417 25.1940462, 55.2773738 25.1940719, 55.2772798 25.194168, 55.2773922 25.1942583, 55.2773341 25.1943317, 55.2773088 25.194324, 55.2773193 25.1943008, 55.2770144 25.1941869, 55.2770437 25.1941228, 55.2770873 25.1941574, 55.2771108 25.1941331, 55.2771376 25.1941544, 55.2771301 25.1941622, 55.2772062 25.1942224, 55.2773479 25.194076, 55.2772795 25.1940218, 55.277312 25.1939851, 55.2773275 25.1939963, 55.2773584 25.1939613, 55.2773523 25.1939569, 55.2773917 25.1939123, 55.2773978 25.1939167, 55.2774208 25.1938907, 55.2774395 25.1939042, 55.2775163 25.1938173, 55.2774664 25.1937812, 55.2774488 25.1938011, 55.2773851 25.193755, 55.2771984 25.1939662, 55.2772698 25.1940179, 55.2772541 25.1940341, 55.277273 25.194049, 55.2772416 25.1940814, 55.2772019 25.1940881, 55.27688 25.1938308, 55.2769333 25.1937726, 55.2768524 25.193708, 55.276889 25.1936656, 55.2769112 25.1936825, 55.2768853 25.1937104, 55.2769637 25.1937701, 55.2769882 25.1937438, 55.2769991 25.193752, 55.2770255 25.1937237, 55.2770432 25.1937372, 55.2770698 25.1937087, 55.2770777 25.1937147, 55.277154 25.1936327, 55.2771448 25.1936257, 55.2771703 25.1935982, 55.2771369 25.1935728, 55.2771603 25.1935476, 55.2771047 25.1935053, 55.277027 25.193589, 55.2770394 25.1935985, 55.2770132 25.1936266, 55.2770354 25.1936435, 55.276993 25.1936892, 55.276918 25.1936321, 55.2769219 25.1936276, 55.2769523 25.1935924, 55.2769378 25.1935822, 55.2770379 25.1934664, 55.2770371 25.1934206, 55.2770041 25.1933972, 55.2769898 25.1934137, 55.2769694 25.1933992, 55.2769073 25.1934711, 55.2769196 25.1934798, 55.2768762 25.1935299, 55.2768559 25.1935155, 55.2766729 25.1937271, 55.2765573 25.1936431, 55.2768107 25.1933577, 55.2768197 25.1933647, 55.2768015 25.1933839, 55.2768864 25.1934497, 55.2770441 25.1932833, 55.2769587 25.1932171, 55.2769362 25.1932409, 55.2769264 25.1932334, 55.2768868 25.1932753, 55.2768951 25.1932817, 55.2768616 25.1933171, 55.2768533 25.1933106, 55.2768468 25.1933175)))",POINT (55.27731792745934 25.193831199557913),,1
,1117,,14573098,yes,,,,"MULTIPOLYGON (((55.2796152 25.1928482, 55.2795245 25.19281, 55.2795072 25.1928437, 55.279446 25.192818, 55.2794656 25.1927798, 55.2793672 25.1927384, 55.2793531 25.192766, 55.2792999 25.1927436, 55.279318 25.1927085, 55.2792572 25.1926829, 55.2792451 25.1927065, 55.2791518 25.1926673, 55.2791623 25.1926469, 55.2791166 25.1926278, 55.2791062 25.1926481, 55.2790513 25.192625, 55.2791044 25.1925037, 55.2791328 25.1925139, 55.2791719 25.1924247, 55.2791436 25.1924145, 55.2791699 25.1923543, 55.279196 25.1923626, 55.2792837 25.1923124, 55.2792721 25.1922959, 55.2793219 25.1922673, 55.2793354 25.1922866, 55.2794017 25.1922487, 55.2794219 25.1922737, 55.2794397 25.1922618, 55.2795441 25.1923917, 55.2795247 25.1924045, 55.2795591 25.1924472, 55.2795785 25.1924345, 55.2797318 25.1926252, 55.2796534 25.1927052, 55.2796563 25.1927499, 55.2796152 25.1928482)))",POINT (55.27940244435071 25.192554670446413),,1
,1118,,15063699,yes,,,,"MULTIPOLYGON (((55.2609826 25.1943216, 55.2613246 25.1940619, 55.260933 25.1936396, 55.260591 25.1938993, 55.2609826 25.1943216)))",POINT (55.26095780000001 25.193980599999996),,1
,1119,,15284561,yes,,,,"MULTIPOLYGON (((55.2668344 25.201185, 55.2670434 25.2014878, 55.2672035 25.2013973, 55.2672133 25.2014116, 55.2674491 25.2012783, 55.2672302 25.2009613, 55.2668344 25.201185)))",POINT (55.26714198604511 25.201227632838084),,1
,1120,,15284563,yes,,,,"MULTIPOLYGON (((55.2675584 25.2022466, 55.2675963 25.2022258, 55.2675916 25.2022189, 55.2679003 25.202049, 55.2679084 25.2020611, 55.2679457 25.2020405, 55.2678684 25.2019256, 55.267888 25.2019148, 55.2678136 25.2018041, 55.2677968 25.2018133, 55.2677292 25.2017128, 55.2673426 25.2019256, 55.2675584 25.2022466)))",POINT (55.26764478465093 25.201975365525833),,1
,1121,,15354221,yes,,,,"MULTIPOLYGON (((55.2697542 25.1750209, 55.2698282 25.1750342, 55.2698894 25.1747558, 55.2698213 25.1747435, 55.2698388 25.1746637, 55.2693962 25.1745841, 55.2693666 25.1747188, 55.269402 25.1747252, 55.26936 25.1749162, 55.2693219 25.1749093, 55.2692924 25.1750437, 55.2697318 25.1751228, 55.2697542 25.1750209)))",POINT (55.26959508217488 25.174857775389857),,1
فندق العنوان داون تاون,1122,47515674,,retail,,,,"POLYGON ((55.2778626 25.1945889, 55.2778711 25.1946939, 55.2779326 25.1948043, 55.2780053 25.1948693, 55.2781245 25.1949357, 55.2782804 25.1949437, 55.2782873 25.1948309, 55.2784854 25.1948159, 55.2788035 25.1947033, 55.2790099 25.1945616, 55.2791218 25.1943941, 55.2791458 25.1944075, 55.2791863 25.1943088, 55.2792297 25.1943172, 55.2792518 25.1941939, 55.2792835 25.1941948, 55.2792893 25.1940508, 55.2792635 25.1939741, 55.2792455 25.1938592, 55.2791962 25.1937889, 55.2791692 25.1937425, 55.2791482 25.1937536, 55.2790862 25.1936517, 55.279046 25.1936691, 55.2789759 25.1935963, 55.2789479 25.1936232, 55.2788919 25.1936105, 55.2788377 25.1936042, 55.2787922 25.1936074, 55.2787274 25.1936422, 55.2782583 25.1940882, 55.2782398 25.1941078, 55.2781791 25.1941646, 55.2780352 25.1942995, 55.2779355 25.1944404, 55.2778935 25.1944999, 55.2778626 25.1945889))",POINT (55.278609431474536 25.194288223281532),,1
